src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.744876978033701e-05,1.2329160792384064e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.836726259334976e-05,1.4519170462775482e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.236011313286609e-05,1.4301570281008416e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.242751185698138e-05,1.2255694577236597e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017414022688900984,6.33772285240952e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00011967137343646387,1.2281099368690972e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00017444171008809976,1.0918765943431971e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.0001078503527998466,9.852795823202887e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.620245331681842e-05,1.3784285111470152e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.620245331681842e-05,1.4397290597157753e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.399592858690813e-05,1.5455885376227127e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,1.5744725600076133e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,7.401297391541433e-05,1.2298246891256857e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,9.180503593932059e-05,1.3014402361135477e-94,regular http traffic
