src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,9.338949380991784e-05,5.3868358116106436e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.261309679678019e-05,6.270318301366671e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,8.891872292390115e-05,5.42567739539315e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,8.170579547533125e-05,6.141503556714676e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.233725130192223e-05,5.315281637380177e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017421882276071136,2.7650673180450888e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00011424720546450924,4.336489829472177e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.334204702235386e-05,4.8242766822247295e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,7.151750271845026e-05,4.391509748036395e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,5.019142698009712e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,5.206266117560963e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.060023606279875e-05,6.532573869911097e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.858688329993833e-05,6.952141452941533e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,0.0001084260335376054,3.997413761857394e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00015745575675948337,5.627037617739146e-95,regular http traffic
