source_ip,destination_ip,packet_size,time_diff
10.8.8.138,107.22.243.234,748,0.0
10.8.8.138,107.22.243.234,978,0.00631403923034668
107.22.243.234,10.8.8.138,646,0.0
10.8.8.138,107.22.243.234,827,0.5568830966949463
10.8.8.138,209.148.205.41,624,0.0
10.8.8.138,173.223.153.85,353,0.0
107.22.243.234,10.8.8.138,213,0.3704211711883545
10.8.8.138,209.148.205.41,622,0.18157196044921875
107.22.243.234,10.8.8.138,1332,0.022879838943481445
173.223.153.85,10.8.8.138,534,0.0
10.8.8.138,173.223.153.85,337,0.2186570167541504
209.148.205.41,10.8.8.138,1124,0.0
209.148.205.41,10.8.8.138,923,0.1831810474395752
10.8.8.138,107.22.243.234,619,0.6076958179473877
10.8.8.138,107.22.243.234,761,0.0006091594696044922
107.22.243.234,10.8.8.138,1331,0.5526812076568604
107.22.243.234,10.8.8.138,1331,0.33280181884765625
173.223.153.85,10.8.8.138,845,1.0446650981903076
10.8.8.138,209.148.205.32,471,0.0
209.148.205.32,10.8.8.138,1073,0.0
10.8.8.138,54.225.199.51,386,0.0
10.8.8.138,209.148.205.33,504,0.0
10.8.8.138,185.2.220.137,709,0.0
10.8.8.138,185.2.220.137,709,8.893013000488281e-05
10.8.8.138,185.2.220.137,709,0.0037229061126708984
10.8.8.138,185.2.220.137,709,0.00010013580322265625
10.8.8.138,185.2.220.137,709,0.0012290477752685547
54.225.199.51,10.8.8.138,712,0.0
185.2.220.137,10.8.8.138,1072,0.0
185.2.220.137,10.8.8.138,1072,0.004734992980957031
185.2.220.137,10.8.8.138,1072,0.015362977981567383
185.2.220.137,10.8.8.138,1072,0.002637147903442383
185.2.220.137,10.8.8.138,1072,0.012398958206176758
10.8.8.138,185.2.220.137,715,0.4174509048461914
209.148.205.33,10.8.8.138,720,0.0
185.2.220.137,10.8.8.138,1330,0.6826169490814209
10.8.8.138,185.2.220.137,715,0.6346440315246582
10.8.8.138,185.2.220.137,709,3.790855407714844e-05
185.2.220.137,10.8.8.138,1026,0.23772215843200684
185.2.220.137,10.8.8.138,1072,0.004251003265380859
10.8.8.138,185.2.220.137,715,0.40302300453186035
10.8.8.138,185.2.220.137,709,0.00016117095947265625
185.2.220.137,10.8.8.138,1072,0.3726627826690674
185.2.220.137,10.8.8.138,467,0.1377711296081543
10.8.8.138,54.225.199.51,658,1.874197006225586
10.8.8.138,107.22.243.234,783,4.823462009429932
10.8.8.138,185.2.220.137,715,0.508713960647583
10.8.8.138,185.2.220.137,707,7.295608520507812e-05
54.225.199.51,10.8.8.138,712,1.878993034362793
185.2.220.137,10.8.8.138,1072,0.390779972076416
185.2.220.137,10.8.8.138,450,0.13143491744995117
10.8.8.138,185.2.220.137,716,0.3166360855102539
107.22.243.234,10.8.8.138,808,4.627597093582153
10.8.8.138,185.2.220.137,717,0.4636719226837158
10.8.8.138,185.2.220.137,709,6.985664367675781e-05
185.2.220.137,10.8.8.138,1072,0.6286251544952393
10.8.8.138,209.148.205.41,482,6.153447151184082
209.148.205.41,10.8.8.138,1077,6.36881685256958
185.2.220.137,10.8.8.138,137,1.3231480121612549
10.8.8.138,185.2.220.137,717,1.490394115447998
185.2.220.137,10.8.8.138,1341,0.19739103317260742
