src_ip,dest_ip,pkt_size,time_diff,original_class
10.8.8.138,24.156.130.203,409,1.317309856414795,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.7629661560058594,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.7969298362731934,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6006779670715332,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.7999880313873291,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6007089614868164,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.598790168762207,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8002228736877441,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6004431247711182,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6465590000152588,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5784909725189209,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5822319984436035,tunneled http traffic
10.8.8.138,24.156.130.203,403,10.109734058380127,tunneled http traffic
10.8.8.138,24.156.130.203,409,1.3906769752502441,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8048839569091797,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8137450218200684,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8211169242858887,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6743769645690918,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8189401626586914,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8102419376373291,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6573998928070068,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.81308913230896,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6689248085021973,tunneled http traffic
10.8.8.138,24.156.130.203,403,299.15593004226685,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.7852940559387207,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6664960384368896,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6664459705352783,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.9899909496307373,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6543021202087402,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4575028419494629,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4597630500793457,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.464245080947876,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4804370403289795,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4772310256958008,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4765799045562744,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4913959503173828,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4942929744720459,tunneled http traffic
10.8.8.138,24.156.130.203,403,0.3715231418609619,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.7093009948730469,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47842884063720703,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47229909896850586,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5014350414276123,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47360992431640625,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5038471221923828,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4751288890838623,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5133531093597412,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.2707059383392334,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.7040450572967529,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4750809669494629,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5405929088592529,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.476593017578125,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4826679229736328,tunneled http traffic
10.8.8.138,24.156.130.203,403,260.2383391857147,tunneled http traffic
10.8.8.138,24.156.130.203,409,1.224498987197876,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47060203552246094,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4778139591217041,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4793078899383545,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4824559688568115,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4705841541290283,tunneled http traffic
10.8.8.138,24.156.130.203,403,337.47465682029724,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.9157521724700928,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.9945578575134277,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47148895263671875,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47881412506103516,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4645979404449463,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6812429428100586,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6516389846801758,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6525611877441406,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4677269458770752,tunneled http traffic
10.8.8.138,24.156.130.203,403,378.56465196609497,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.9928679466247559,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8772749900817871,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.2447991371154785,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.7993249893188477,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.6792349815368652,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.9720568656921387,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.614001989364624,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.6721360683441162,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.6781649589538574,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.638592004776001,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.6947410106658936,tunneled http traffic
10.8.8.138,24.156.130.203,410,1.9741921424865723,tunneled http traffic
10.8.8.138,24.156.130.203,410,2.0627849102020264,tunneled http traffic
10.8.8.138,24.156.130.203,403,157.85770893096924,tunneled http traffic
10.8.8.138,24.156.130.203,409,1.445998191833496,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.8862709999084473,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6731259822845459,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6700518131256104,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6606190204620361,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6606190204620361,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6470420360565186,tunneled http traffic
10.8.8.138,24.156.130.203,403,239.54777598381042,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.5564911365509033,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46744298934936523,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.45741987228393555,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47284913063049316,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4566209316253662,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5020608901977539,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4612259864807129,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5026841163635254,tunneled http traffic
10.8.8.138,24.156.130.203,403,294.50416588783264,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.553800106048584,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46422600746154785,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4965639114379883,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4552781581878662,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.45573902130126953,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4566059112548828,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6526830196380615,tunneled http traffic
10.8.8.138,24.156.130.203,403,32.3734610080719,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.5647468566894531,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5873332023620605,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5895400047302246,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6021599769592285,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5971798896789551,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6027400493621826,tunneled http traffic
10.8.8.138,24.156.130.203,403,6.529151916503906,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.48929715156555176,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4866199493408203,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4850270748138428,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5137088298797607,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.48434901237487793,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5010080337524414,tunneled http traffic
10.8.8.138,24.156.130.203,403,173.60185503959656,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.4735589027404785,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46311306953430176,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46610188484191895,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4601120948791504,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4554910659790039,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.45604896545410156,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6499788761138916,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4620401859283447,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4705808162689209,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46446800231933594,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.975135087966919,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6749920845031738,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.669605016708374,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6739559173583984,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.663794994354248,tunneled http traffic
10.8.8.138,24.156.130.203,403,0.35900211334228516,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.49126696586608887,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4916269779205322,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46782493591308594,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4621739387512207,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.4738171100616455,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46329307556152344,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.468829870223999,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.46782398223876953,tunneled http traffic
10.8.8.138,24.156.130.203,403,169.36784601211548,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.4689309597015381,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47586607933044434,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.9001650810241699,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47280097007751465,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.462054967880249,tunneled http traffic
10.8.8.138,24.156.130.203,403,434.56246399879456,tunneled http traffic
10.8.8.138,24.156.130.203,409,1.0817310810089111,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.760023832321167,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.665640115737915,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6699259281158447,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.5120611190795898,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.9193618297576904,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.6690959930419922,tunneled http traffic
10.8.8.138,24.156.130.203,403,242.5375051498413,tunneled http traffic
10.8.8.138,24.156.130.203,409,0.8840899467468262,tunneled http traffic
10.8.8.138,24.156.130.203,410,0.47466492652893066,tunneled http traffic
