source_ip,dest_ip,packet_size,time_diff
10.10.6.233,45.63.40.199,548,0
10.10.6.233,139.162.175.49,550,0
45.63.40.199,10.10.6.233,70,0
139.162.175.49,10.10.6.233,70,0
10.10.6.233,108.61.176.64,549,0
108.61.176.64,10.10.6.233,70,0
10.10.6.233,45.32.144.178,549,0
10.10.6.233,66.228.44.32,548,0
10.10.6.233,45.56.113.131,549,0
10.10.6.233,45.33.99.126,548,0
45.32.144.178,10.10.6.233,70,0
10.10.6.233,45.63.111.42,548,0
10.10.6.233,173.255.220.148,551,0
10.10.6.233,45.63.58.99,547,0
66.228.44.32,10.10.6.233,86,0
66.228.44.32,10.10.6.233,87,6.000000212225132e-06
66.228.44.32,10.10.6.233,70,9.500000032858225e-05
10.10.6.233,45.63.40.199,73,0.1654129999997167
45.56.113.131,10.10.6.233,70,0
45.33.99.126,10.10.6.233,70,0
10.10.6.233,104.238.152.169,551,0
45.63.40.199,10.10.6.233,69,0.1591020000005301
10.10.6.233,66.228.44.32,73,0.12178599999970174
10.10.6.233,139.162.181.221,551,0
10.10.6.233,45.56.113.131,73,0.12244600000030914
10.10.6.233,45.33.99.126,73,0.12245100000018283
10.10.6.233,45.76.110.32,548,0
139.162.181.221,10.10.6.233,70,0
45.63.111.42,10.10.6.233,70,0
10.10.6.233,45.63.40.199,73,0.06183099999998376
10.10.6.233,139.162.181.221,73,0.03161400000044523
45.63.40.199,10.10.6.233,69,0.05743400000028487
10.10.6.233,139.162.246.253,551,0
139.162.181.221,10.10.6.233,69,0.03856600000017352
173.255.220.148,10.10.6.233,70,0
66.228.44.32,10.10.6.233,69,0.11959599999954662
139.162.246.253,10.10.6.233,70,0
10.10.6.233,45.63.40.199,73,0.05622700000003533
10.10.6.233,139.162.181.221,73,0.0561809999999241
45.56.113.131,10.10.6.233,69,0.12151899999935267
45.33.99.126,10.10.6.233,69,0.12126899999930174
45.63.58.99,10.10.6.233,70,0
139.162.181.221,10.10.6.233,69,0.04321399999935238
45.63.40.199,10.10.6.233,69,0.06257599999935337
10.10.6.233,173.255.220.148,73,0.19713700000011158
10.10.6.233,66.228.44.32,73,0.12835500000073807
