source_ip,dest_ip,packet_size,time_diff
10.10.6.233,45.32.149.59,548,0
10.10.6.233,85.159.212.16,549,0
10.10.6.233,45.63.42.94,547,0
10.10.6.233,45.32.146.96,548,0
45.32.149.59,10.10.6.233,70,0
10.10.6.233,45.32.234.204,549,0
85.159.212.16,10.10.6.233,70,0
45.32.146.96,10.10.6.233,70,0
45.63.42.94,10.10.6.233,70,0
45.32.234.204,10.10.6.233,70,0
10.10.6.233,45.79.3.143,547,0
10.10.6.233,108.61.242.222,550,0
10.10.6.233,45.79.219.214,549,0
10.10.6.233,104.156.252.28,550,0
45.79.3.143,10.10.6.233,87,0
45.79.3.143,10.10.6.233,70,1.3999999282532372e-05
108.61.242.222,10.10.6.233,86,0
108.61.242.222,10.10.6.233,70,8.199999956559623e-05
45.79.219.214,10.10.6.233,86,0
45.79.219.214,10.10.6.233,70,1.7999999727180693e-05
10.10.6.233,104.207.151.202,551,0
10.10.6.233,85.159.212.16,73,0.24971199999981764
10.10.6.233,45.63.31.124,548,0
10.10.6.233,45.79.180.178,549,0
85.159.212.16,10.10.6.233,69,0.24770100000023376
10.10.6.233,45.63.30.16,547,0
10.10.6.233,45.32.84.185,548,0
10.10.6.233,45.79.3.143,73,0.19616899999982707
10.10.6.233,108.61.242.222,73,0.19596399999954883
10.10.6.233,45.79.219.214,73,0.15854200000012497
10.10.6.233,85.159.212.16,73,0.03544700000020384
104.156.252.28,10.10.6.233,87,0
104.156.252.28,10.10.6.233,70,2.099999983329326e-05
85.159.212.16,10.10.6.233,69,0.031955000000380096
45.79.180.178,10.10.6.233,70,0
10.10.6.233,104.156.252.28,73,0.2279500000004191
10.10.6.233,85.159.212.16,73,0.07744800000000396
45.79.219.214,10.10.6.233,69,0.15993500000058702
10.10.6.233,45.79.180.178,73,0.11580200000025798
85.159.212.16,10.10.6.233,69,0.08538399999997637
45.79.3.143,10.10.6.233,69,0.19440000000031432
104.207.151.202,10.10.6.233,70,0
108.61.242.222,10.10.6.233,69,0.20785799999976007
10.10.6.233,45.79.219.214,73,0.13243899999997666
10.10.6.233,85.159.212.16,73,0.05277600000044913
10.10.6.233,45.79.3.143,73,0.13484300000072835
85.159.212.16,10.10.6.233,69,0.044297999999798776
10.10.6.233,108.61.242.222,73,0.15790699999979552
45.32.84.185,10.10.6.233,70,0
45.79.180.178,10.10.6.233,69,0.11532999999963067
10.10.6.233,85.159.212.16,73,0.05473900000015419
