source_ip,dest_ip,packet_size,time_diff
10.10.6.233,104.238.191.164,551,0
10.10.6.233,178.79.165.5,548,0
104.238.191.164,10.10.6.233,70,0
178.79.165.5,10.10.6.233,70,0
10.10.6.233,178.79.165.5,73,0.023766000000250642
178.79.165.5,10.10.6.233,69,0.03080000000045402
10.10.6.233,173.255.229.249,551,0
10.10.6.233,178.79.165.5,73,0.028644999999414722
10.10.6.233,45.56.118.108,549,0
10.10.6.233,45.63.104.123,549,0
10.10.6.233,108.61.242.222,550,0
178.79.165.5,10.10.6.233,69,0.049724999999853026
10.10.6.233,178.79.165.5,73,0.04292600000007951
10.10.6.233,104.207.140.171,551,0
10.10.6.233,173.255.213.232,551,0
10.10.6.233,104.207.159.50,550,0
173.255.229.249,10.10.6.233,70,0
178.79.165.5,10.10.6.233,69,0.03742899999997462
10.10.6.233,173.255.229.249,73,0.08573699999942619
10.10.6.233,178.79.165.5,73,0.043016999999963446
178.79.165.5,10.10.6.233,69,0.043079000000034284
45.56.118.108,10.10.6.233,70,0
10.10.6.233,178.79.165.5,73,0.050068999999894004
10.10.6.233,45.32.139.28,548,0
10.10.6.233,45.56.118.108,73,0.12639200000012352
108.61.242.222,10.10.6.233,70,0
178.79.165.5,10.10.6.233,69,0.04147800000009738
45.63.104.123,10.10.6.233,70,0
104.207.140.171,10.10.6.233,70,0
173.255.229.249,10.10.6.233,69,0.09845299999960844
10.10.6.233,108.61.242.222,73,0.15374999999949068
10.10.6.233,178.79.165.5,73,0.05644000000029337
10.10.6.233,45.63.104.123,73,0.15490800000043237
10.10.6.233,104.207.140.171,73,0.1464689999993425
10.10.6.233,173.255.229.249,73,0.11519000000043889
173.255.213.232,10.10.6.233,70,0
178.79.165.5,10.10.6.233,69,0.043246999999610125
10.10.6.233,45.63.27.110,548,0
104.207.159.50,10.10.6.233,70,0
10.10.6.233,173.255.213.232,73,0.17680600000039703
10.10.6.233,178.79.165.5,73,0.04860300000018469
10.10.6.233,139.162.14.204,550,0
45.56.118.108,10.10.6.233,69,0.12487200000032317
178.79.165.5,10.10.6.233,69,0.0472250000002532
10.10.6.233,104.238.156.37,550,0
10.10.6.233,45.56.118.108,73,0.11385499999960302
10.10.6.233,178.79.165.5,73,0.03025900000011461
173.255.229.249,10.10.6.233,69,0.10028400000010151
10.10.6.233,45.76.195.3,547,0
178.79.165.5,10.10.6.233,69,0.03167500000017753
10.10.6.233,173.255.229.249,73,0.10438900000008289
10.10.6.233,178.79.165.5,73,0.034306999999898835
108.61.242.222,10.10.6.233,69,0.1534959999999046
104.207.140.171,10.10.6.233,69,0.14602300000024115
45.32.139.28,10.10.6.233,70,0
45.63.104.123,10.10.6.233,69,0.1481789999998
178.79.165.5,10.10.6.233,69,0.036059000000022934
45.56.118.108,10.10.6.233,69,0.1138039999996181
10.10.6.233,108.61.242.222,73,0.17686800000046787
10.10.6.233,104.207.140.171,73,0.17651800000021467
173.255.213.232,10.10.6.233,69,0.1782950000006167
173.255.229.249,10.10.6.233,69,0.10444300000017392
