source_ip,dest_ip,packet_size,time_diff
10.10.6.233,139.162.244.116,551,0
10.10.6.233,139.162.195.104,551,0
10.10.6.233,45.32.149.247,549,0
139.162.195.104,10.10.6.233,70,0
45.32.149.247,10.10.6.233,70,0
139.162.244.116,10.10.6.233,70,0
10.10.6.233,139.162.168.45,550,0
139.162.168.45,10.10.6.233,70,0
10.10.6.233,23.239.10.26,548,0
10.10.6.233,45.33.100.214,549,0
10.10.6.233,104.207.146.215,551,0
23.239.10.26,10.10.6.233,87,0
23.239.10.26,10.10.6.233,70,3.000000106112566e-06
10.10.6.233,139.162.195.104,73,0.14627000000018597
10.10.6.233,139.162.244.116,73,0.14739400000053138
10.10.6.233,45.32.231.117,549,0
139.162.195.104,10.10.6.233,69,0.1476089999996475
10.10.6.233,104.207.151.202,551,0
139.162.244.116,10.10.6.233,69,0.14074199999959092
45.33.100.214,10.10.6.233,70,0
10.10.6.233,173.230.156.102,551,0
104.207.146.215,10.10.6.233,70,0
10.10.6.233,23.239.10.26,73,0.180370000000039
10.10.6.233,139.162.195.104,73,0.09649199999967095
10.10.6.233,139.162.244.116,73,0.09570399999938672
10.10.6.233,45.33.100.214,73,0.1712969999998677
10.10.6.233,45.32.229.166,549,0
139.162.195.104,10.10.6.233,69,0.09600700000009965
139.162.244.116,10.10.6.233,69,0.1167250000007698
10.10.6.233,108.61.176.216,550,0
10.10.6.233,45.63.27.249,548,0
45.32.231.117,10.10.6.233,70,0
108.61.176.216,10.10.6.233,70,0
23.239.10.26,10.10.6.233,69,0.1788349999997081
104.207.151.202,10.10.6.233,70,0
173.230.156.102,10.10.6.233,70,0
10.10.6.233,139.162.195.104,73,0.09356500000012602
45.33.100.214,10.10.6.233,69,0.16159299999981158
139.162.195.104,10.10.6.233,69,0.10353399999985413
10.10.6.233,103.43.75.238,549,0
10.10.6.233,139.162.244.116,73,0.14686600000004546
10.10.6.233,23.239.10.26,73,0.14700099999936356
10.10.6.233,104.207.151.202,73,0.22610899999926914
10.10.6.233,173.230.156.102,73,0.19455899999957182
10.10.6.233,45.33.100.214,73,0.17237199999999575
10.10.6.233,139.162.195.104,73,0.07935799999995652
45.32.229.166,10.10.6.233,70,0
139.162.195.104,10.10.6.233,69,0.07841199999984383
139.162.244.116,10.10.6.233,69,0.1616249999997308
23.239.10.26,10.10.6.233,69,0.1624340000007578
10.10.6.233,139.162.195.104,73,0.08919199999945704
10.10.6.233,139.162.244.116,73,0.11522700000023178
45.33.100.214,10.10.6.233,69,0.17085099999985687
139.162.195.104,10.10.6.233,69,0.08221899999989546
139.162.244.116,10.10.6.233,69,0.0790209999995568
173.230.156.102,10.10.6.233,69,0.19512500000018917
10.10.6.233,23.239.10.26,73,0.14776700000038545
104.207.151.202,10.10.6.233,69,0.22497800000019197
10.10.6.233,45.33.100.214,73,0.14272600000003877
10.10.6.233,139.162.195.104,73,0.05612900000051013
10.10.6.233,139.162.244.116,73,0.05620199999975739
10.10.6.233,173.230.156.102,73,0.1714460000002873
139.162.195.104,10.10.6.233,69,0.053466000000298664
45.63.27.249,10.10.6.233,70,0
139.162.244.116,10.10.6.233,69,0.08383600000070146
23.239.10.26,10.10.6.233,69,0.13165200000003097
10.10.6.233,104.207.151.202,73,0.24696100000073784
10.10.6.233,139.162.195.104,73,0.07606899999973393
10.10.6.233,45.63.27.249,73,0.3466870000002018
139.162.195.104,10.10.6.233,69,0.07509200000004057
45.33.100.214,10.10.6.233,69,0.14327899999989313
10.10.6.233,139.162.244.116,73,0.11334700000043085
10.10.6.233,23.239.10.26,73,0.13716800000020157
10.10.6.233,139.162.195.104,73,0.04151000000001659
10.10.6.233,45.33.100.214,73,0.12084200000026613
103.43.75.238,10.10.6.233,70,0
139.162.195.104,10.10.6.233,69,0.04086699999970733
139.162.244.116,10.10.6.233,69,0.08696099999997386
173.230.156.102,10.10.6.233,69,0.17200599999978294
10.10.6.233,103.43.75.238,73,0.3450409999995827
10.10.6.233,139.162.195.104,73,0.04319699999996374
10.10.6.233,139.162.244.116,73,0.051582999999482126
139.162.195.104,10.10.6.233,69,0.0451840000005177
10.10.6.233,173.230.156.102,73,0.18854300000020885
23.239.10.26,10.10.6.233,69,0.15422899999975925
45.33.100.214,10.10.6.233,69,0.11973099999977421
10.10.6.233,139.162.195.104,73,0.05166800000006333
139.162.244.116,10.10.6.233,69,0.08095899999989342
139.162.195.104,10.10.6.233,69,0.06353299999955198
104.207.151.202,10.10.6.233,69,0.24695100000008097
10.10.6.233,23.239.10.26,73,0.1354959999998755
10.10.6.233,45.33.100.214,73,0.13172599999961676
10.10.6.233,139.162.244.116,73,0.08536400000048161
10.10.6.233,139.162.195.104,73,0.042435000000295986
10.10.6.233,104.207.151.202,73,0.1797549999992043
139.162.195.104,10.10.6.233,69,0.0404740000003585
10.10.6.233,139.162.195.104,73,0.03337199999987206
139.162.244.116,10.10.6.233,69,0.07867299999998068
139.162.195.104,10.10.6.233,69,0.021520999999665946
10.10.6.233,139.162.244.116,73,0.07175699999970675
23.239.10.26,10.10.6.233,69,0.1184610000000248
173.230.156.102,10.10.6.233,69,0.1877039999999397
45.33.100.214,10.10.6.233,69,0.13171599999986938
10.10.6.233,139.162.195.104,73,0.061010999999780324
139.162.195.104,10.10.6.233,69,0.0630300000002535
139.162.244.116,10.10.6.233,69,0.08275499999945168
45.63.27.249,10.10.6.233,69,0.36768800000027113
10.10.6.233,23.239.10.26,73,0.1440229999998337
10.10.6.233,173.230.156.102,73,0.20472799999970448
10.10.6.233,45.33.100.214,73,0.14433000000008178
10.10.6.233,139.162.195.104,73,0.06354999999985012
10.10.6.233,139.162.244.116,73,0.09093599999960134
104.207.151.202,10.10.6.233,69,0.18357500000001892
139.162.195.104,10.10.6.233,69,0.07628399999975954
139.162.244.116,10.10.6.233,69,0.07128600000032748
103.43.75.238,10.10.6.233,69,0.33197199999995064
10.10.6.233,45.63.27.249,73,0.3764080000000831
10.10.6.233,104.207.151.202,73,0.20195000000057917
10.10.6.233,139.162.195.104,73,0.044901000000209024
10.10.6.233,139.162.244.116,73,0.04466000000047643
139.162.195.104,10.10.6.233,69,0.04155499999978929
10.10.6.233,103.43.75.238,73,0.3248279999997976
139.162.244.116,10.10.6.233,69,0.040543000000070606
10.10.6.233,139.162.195.104,73,0.030507000000397966
10.10.6.233,139.162.244.116,73,0.03075300000000425
23.239.10.26,10.10.6.233,69,0.1614609999996901
45.33.100.214,10.10.6.233,69,0.15025900000000547
10.10.6.233,45.63.27.249,72,0.03922400000010384
10.10.6.233,103.43.75.238,72,0.010368000000198663
10.10.6.233,104.207.151.202,72,0.0384169999997539
10.10.6.233,173.230.156.102,72,0.10238399999980174
10.10.6.233,23.239.10.26,72,0.10279400000035821
10.10.6.233,45.33.100.214,72,0.1022080000002461
10.10.6.233,139.162.244.116,72,0.00753900000017893
10.10.6.233,139.162.195.104,72,0.007971999999426771
139.162.195.104,10.10.6.233,69,0.019100999999864143
173.230.156.102,10.10.6.233,69,0.20400100000006205
139.162.244.116,10.10.6.233,69,0.050236000000040804
104.207.151.202,10.10.6.233,69,0.20242700000017066
10.10.6.233,139.162.195.104,551,0.19742000000042026
139.162.195.104,10.10.6.233,70,0.225032000000283
45.63.27.249,10.10.6.233,69,0.355504999999539
103.43.75.238,10.10.6.233,69,0.32783500000005006
88.212.201.196,10.10.6.233,66,0
88.212.201.196,10.10.6.233,66,35.683984999999666
10.10.6.233,88.212.201.196,73,0
