source_ip,dest_ip,packet_size,time_diff
10.10.6.233,45.32.187.251,549,0
10.10.6.233,139.162.183.110,551,0
10.10.6.233,104.238.191.164,551,0
45.32.187.251,10.10.6.233,70,0
104.238.191.164,10.10.6.233,70,0
139.162.183.110,10.10.6.233,87,0
139.162.183.110,10.10.6.233,70,1.2999999853491317e-05
10.10.6.233,139.162.235.78,550,0
10.10.6.233,45.56.107.55,548,0
139.162.235.78,10.10.6.233,70,0
10.10.6.233,107.191.49.42,549,0
10.10.6.233,45.33.6.53,546,0
10.10.6.233,45.32.187.251,73,0.11055900000064867
10.10.6.233,139.162.183.110,73,0.10770299999967392
139.162.183.110,10.10.6.233,69,0.08550100000047678
45.32.187.251,10.10.6.233,69,0.11024300000008225
45.56.107.55,10.10.6.233,70,0
10.10.6.233,104.207.151.202,551,0
45.33.6.53,10.10.6.233,70,0
107.191.49.42,10.10.6.233,70,0
10.10.6.233,139.162.183.110,73,0.11513400000058027
10.10.6.233,45.32.187.251,73,0.1185299999997369
10.10.6.233,45.76.195.3,547,0
10.10.6.233,45.118.134.128,550,0
10.10.6.233,139.162.184.174,551,0
139.162.183.110,10.10.6.233,69,0.12287000000014814
45.32.187.251,10.10.6.233,69,0.12095899999985704
10.10.6.233,45.63.31.124,548,0
139.162.184.174,10.10.6.233,70,0
10.10.6.233,45.33.6.53,73,0.1878820000001724
10.10.6.233,139.162.183.110,73,0.07277400000020862
10.10.6.233,45.32.187.251,73,0.07433299999956944
10.10.6.233,139.162.184.174,73,0.06347400000049674
139.162.183.110,10.10.6.233,69,0.06540899999981775
139.162.184.174,10.10.6.233,69,0.03854200000023411
45.32.187.251,10.10.6.233,69,0.07399100000020553
104.207.151.202,10.10.6.233,70,0
10.10.6.233,45.63.30.16,547,0
10.10.6.233,139.162.183.110,73,0.0615139999999883
10.10.6.233,139.162.184.174,73,0.056552000000010594
10.10.6.233,45.32.187.251,73,0.056634999999914726
45.32.187.251,10.10.6.233,69,0.05525000000034197
139.162.183.110,10.10.6.233,69,0.07962500000030559
139.162.184.174,10.10.6.233,69,0.08025999999972555
45.33.6.53,10.10.6.233,69,0.1869539999997869
10.10.6.233,45.32.239.187,549,0
45.32.239.187,10.10.6.233,70,0
45.76.195.3,10.10.6.233,70,0
45.118.134.128,10.10.6.233,70,0
10.10.6.233,45.32.187.251,73,0.14650800000072195
10.10.6.233,139.162.183.110,73,0.14655199999924662
10.10.6.233,139.162.184.174,73,0.1465520000001561
10.10.6.233,45.33.6.53,73,0.21857400000044436
139.162.183.110,10.10.6.233,69,0.12849800000003597
139.162.184.174,10.10.6.233,69,0.12295700000049692
45.32.187.251,10.10.6.233,69,0.14578600000004371
45.63.31.124,10.10.6.233,70,0
10.10.6.233,139.162.183.110,73,0.10643100000015693
10.10.6.233,139.162.184.174,73,0.11041799999929935
10.10.6.233,45.32.187.251,73,0.11046299999998155
10.10.6.233,45.63.31.124,73,0.34264600000005885
45.33.6.53,10.10.6.233,69,0.21867199999996956
45.32.187.251,10.10.6.233,69,0.11116799999945215
139.162.183.110,10.10.6.233,69,0.11490499999945314
