src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00012150104570508685,6.983344995243629e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00041030833959879783,3.0325994349811293e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00017168897422203613,3.4835038914695325e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004704922068338675,1.501528519207215e-95,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003786422634272724,1.1779257728976666e-95,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003391967090051853,4.558843667028995e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00020400619794030953,3.4350068236395795e-95,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004518386981664666,2.728075477348454e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00046212967122575893,6.78751454699079e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00023597534906095113,3.779782114688011e-95,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00014776870015452103,3.5320165833005587e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004371926367399327,2.478545855152429e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003343447925766266,3.743815077784756e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00040067932336511244,2.7645761183658014e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00027675942765792937,2.0496179164547516e-93,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00017986752307993576,3.9186772818967595e-93,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00014277396452150616,1.8455785158363277e-94,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00019566964395785578,3.048946542870339e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00027284084751773297,3.6181709083128214e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0002725450646471427,2.7254418825642857e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00019693049914869308,2.7880591312645778e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004553599006833692,2.6617031477083666e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,2.365132097194591e-05,4.000790041166442e-94,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.000314328725941509,2.2517153715360766e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00046825738918639435,1.1972748881075456e-95,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0002174221519879036,2.4023633660670297e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00012338706277940668,3.7794297272158336e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0002035230982824794,5.150227652437728e-96,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004995540743287615,5.609545624187401e-94,tunneling http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003224667289496889,2.671197042753083e-96,tunneling http traffic
