src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00046063362070963555,7.045932299700773e-97,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.0002913508802730216,1.1268307956462867e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00020813085045787443,1.3927667133268141e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,7.841222900781025e-06,1.3452384877609138e-95,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00044782115652666565,1.0121699114226083e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00019206461575292733,3.245728582498049e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,3.107691218151936e-06,3.2847551636523785e-95,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.0003278449012793123,9.150935547388292e-97,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00047395970406145294,8.70798439629856e-97,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00033151069548667485,1.2387476931113462e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.0002677671905360373,1.3433961403637452e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.0002540160884666644,8.976938852993116e-97,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00014398481032870208,1.8716812409483935e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00033713192530729645,1.0164411723646186e-96,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.0002894589577964056,2.0478602163939805e-93,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,2.5536137609148014e-08,3.916935048412256e-93,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
0,0,tunneling http traffic,0.00048372691654192913,1.8202332759448916e-94,tunneling http traffic
0,0,regular http traffic,0.0,3.0,regular http traffic
