src_ip,dest_ip,original_class,z_n,s_n,new_class
10.0.2.15,209.148.205.33,regular http traffic,0.0,7.0,tunneling http traffic
10.0.2.15,209.148.205.9,regular http traffic,0.0,8.0,tunneling http traffic
10.8.8.130,207.241.224.2,tunneling http traffic,0.0,7.0,tunneling http traffic
10.8.8.130,207.241.226.111,tunneling http traffic,0.0,6.0,tunneling http traffic
10.8.8.130,207.241.227.188,tunneling http traffic,0.0,8.0,tunneling http traffic
10.8.8.130,207.241.227.212,tunneling http traffic,0.0,7.0,tunneling http traffic
10.8.8.130,207.241.227.82,tunneling http traffic,0.0,8.0,tunneling http traffic
10.8.8.130,207.241.228.122,tunneling http traffic,0.0,6.0,tunneling http traffic
10.8.8.130,207.241.236.176,tunneling http traffic,0.0,8.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http traffic,3.275469090622052e-07,5.0,tunneling http traffic
10.8.8.130,207.241.239.206,tunneling http traffic,0.0,6.0,tunneling http traffic
10.8.8.138,185.2.220.137,tunneling http traffic,0.0,8.0,tunneling http traffic
10.8.8.138,24.156.130.203,tunneling http traffic,0.0,8.0,tunneling http traffic
108.175.39.202,131.202.240.150,regular http traffic,0.0,8.0,tunneling http traffic
108.175.42.181,131.202.240.150,regular http traffic,0.0,8.0,tunneling http traffic
108.175.43.146,131.202.240.150,regular http traffic,0.0,7.0,tunneling http traffic
108.175.43.161,131.202.240.150,regular http traffic,0.0,8.0,tunneling http traffic
131.202.240.150,108.175.39.202,regular http traffic,0.0,8.0,tunneling http traffic
131.202.240.150,108.175.42.181,regular http traffic,0.0,7.0,tunneling http traffic
131.202.240.150,108.175.43.146,regular http traffic,0.0,7.0,tunneling http traffic
131.202.240.150,108.175.43.161,regular http traffic,0.0,8.0,tunneling http traffic
131.202.240.242,38.124.168.125,regular http traffic,3.313022566796901e-07,5.0,tunneling http traffic
131.202.240.87,38.117.98.202,regular http traffic,0.0,6.0,tunneling http traffic
131.202.240.87,38.124.168.119,regular http traffic,3.313023535219019e-07,7.0,tunneling http traffic
131.202.240.87,4.28.136.36,regular http traffic,0.0,8.0,tunneling http traffic
131.202.240.87,4.28.136.42,regular http traffic,0.0,8.0,tunneling http traffic
185.2.220.137,10.8.8.138,tunneling http traffic,0.0,7.0,tunneling http traffic
207.241.224.2,10.8.8.130,tunneling http traffic,0.0,7.0,tunneling http traffic
207.241.226.111,10.8.8.130,tunneling http traffic,3.2196564909460104e-07,7.0,tunneling http traffic
207.241.227.188,10.8.8.130,tunneling http traffic,0.0,8.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http traffic,0.0,7.0,tunneling http traffic
207.241.227.82,10.8.8.130,tunneling http traffic,0.0,8.0,tunneling http traffic
207.241.228.122,10.8.8.130,tunneling http traffic,0.0,7.0,tunneling http traffic
207.241.236.176,10.8.8.130,tunneling http traffic,0.0,8.0,tunneling http traffic
207.241.237.128,10.8.8.130,tunneling http traffic,0.0,8.0,tunneling http traffic
207.241.239.206,10.8.8.130,tunneling http traffic,0.0,8.0,tunneling http traffic
209.148.205.33,10.0.2.15,regular http traffic,0.0,8.0,tunneling http traffic
209.148.205.9,10.0.2.15,regular http traffic,0.0,8.0,tunneling http traffic
24.156.130.203,10.8.8.138,tunneling http traffic,0.0,8.0,tunneling http traffic
38.117.98.202,131.202.240.87,regular http traffic,0.0,7.0,tunneling http traffic
38.124.168.119,131.202.240.87,regular http traffic,3.028293702216261e-07,6.0,tunneling http traffic
38.124.168.125,131.202.240.242,regular http traffic,0.0,7.0,tunneling http traffic
4.28.136.36,131.202.240.87,regular http traffic,0.0,8.0,tunneling http traffic
4.28.136.42,131.202.240.87,regular http traffic,0.0,8.0,tunneling http traffic
